# x_m,y_m,w_tr_right_m,w_tr_left_m
405.1073,55.4710,0.7350,0.7350
405.0428,55.4710,0.7207,0.7207
404.9784,55.4710,0.7120,0.7120
404.9139,55.4710,0.7091,0.7091
404.8494,55.5355,0.7735,0.7735
404.7850,55.5355,0.7735,0.7735
404.7205,55.5999,0.7735,0.7735
404.6561,55.5999,0.7735,0.7735
404.5916,55.5999,0.7735,0.7735
404.5271,55.5999,0.7735,0.7735
404.4627,55.5999,0.7735,0.7735
404.3982,55.5999,0.7545,0.7545
404.3338,55.5999,0.7350,0.7350
404.2693,55.5999,0.7207,0.7207
404.2048,55.5999,0.7120,0.7120
404.1404,55.5999,0.7091,0.7091
404.0759,55.5999,0.7091,0.7091
404.0115,55.5999,0.7091,0.7091
403.9470,55.5999,0.7091,0.7091
403.8825,55.5999,0.7091,0.7091
403.8181,55.5999,0.7091,0.7091
403.7536,55.5999,0.7091,0.7091
403.6892,55.5999,0.7091,0.7091
403.6247,55.5999,0.7091,0.7091
403.5602,55.6644,0.7735,0.7735
403.4958,55.6644,0.7735,0.7735
403.4313,55.6644,0.7735,0.7735
403.3669,55.6644,0.7735,0.7735
403.3024,55.6644,0.7735,0.7735
403.2379,55.7288,0.8077,0.8077
403.1735,55.7288,0.7789,0.7789
403.1090,55.7288,0.7545,0.7545
403.0446,55.7288,0.7350,0.7350
402.9801,55.7288,0.7207,0.7207
402.9156,55.7933,0.7762,0.7762
402.8512,55.7933,0.7735,0.7735
402.7867,55.7933,0.7735,0.7735
402.7223,55.7933,0.7735,0.7735
402.6578,55.7933,0.7735,0.7735
402.5933,55.7933,0.7735,0.7735
402.5289,55.7933,0.7735,0.7735
402.4644,55.7933,0.7735,0.7735
402.4000,55.7933,0.7735,0.7735
402.3355,55.8578,0.8380,0.8380
402.2710,55.8578,0.8380,0.8380
402.2066,55.8578,0.8380,0.8380
402.1421,55.8578,0.8380,0.8380
402.0777,55.8578,0.8380,0.8380
402.0132,55.8578,0.8380,0.8380
401.9487,55.8578,0.8380,0.8380
401.8843,55.8578,0.8380,0.8380
401.8198,55.8578,0.8380,0.8380
401.7554,55.8578,0.8380,0.8380
401.6909,55.7933,0.7735,0.7735
401.6264,55.7933,0.7735,0.7735
401.5620,55.7933,0.7735,0.7735
401.4975,55.7933,0.7735,0.7735
401.4331,55.7933,0.7735,0.7735
401.3686,55.7933,0.7735,0.7735
401.3041,55.7933,0.7735,0.7735
401.2397,55.7933,0.7735,0.7735
401.1752,55.7933,0.7735,0.7735
401.1108,55.7933,0.7735,0.7735
401.0463,55.7933,0.7762,0.7762
400.9818,55.7288,0.7207,0.7207
400.9174,55.7288,0.7350,0.7350
400.8529,55.7288,0.7545,0.7545
400.7885,55.7288,0.7789,0.7789
400.7240,55.7288,0.8077,0.8077
400.6595,55.7288,0.8380,0.8380
400.5951,55.7288,0.8380,0.8380
400.5306,55.7288,0.8154,0.8154
400.4662,55.7288,0.7973,0.7973
400.4017,55.7288,0.7842,0.7842
400.3372,55.7288,0.7762,0.7762
400.2728,55.6644,0.7762,0.7762
400.2083,55.5999,0.7207,0.7207
400.1439,55.5999,0.7350,0.7350
400.0794,55.5999,0.7545,0.7545
400.0149,55.5999,0.7789,0.7789
399.9505,55.5999,0.8077,0.8077
399.8860,55.5999,0.8380,0.8380
399.8216,55.5999,0.8380,0.8380
399.7571,55.5999,0.8154,0.8154
399.6926,55.5999,0.7973,0.7973
399.6282,55.5355,0.7762,0.7762
399.5637,55.4710,0.7207,0.7207
399.4993,55.4710,0.7350,0.7350
399.4348,55.4710,0.7545,0.7545
399.3703,55.4710,0.7789,0.7789
399.3059,55.4710,0.8077,0.8077
399.2414,55.4710,0.8154,0.8154
399.1770,55.4710,0.7973,0.7973
399.1125,55.4710,0.7842,0.7842
399.0480,55.4710,0.7762,0.7762
398.9836,55.4065,0.7762,0.7762
398.9191,55.3421,0.7207,0.7207
398.8547,55.3421,0.7350,0.7350
398.7902,55.3421,0.7545,0.7545
398.7257,55.3421,0.7789,0.7789
398.6613,55.3421,0.8077,0.8077
398.5968,55.3421,0.8154,0.8154
398.5324,55.3421,0.7973,0.7973
398.4679,55.2776,0.7762,0.7762
398.4034,55.2776,0.7842,0.7842
398.3390,55.2132,0.7350,0.7350
398.2745,55.2132,0.7545,0.7545
398.2101,55.2132,0.7789,0.7789
398.1456,55.2132,0.8077,0.8077
398.0811,55.2132,0.8154,0.8154
398.0167,55.2132,0.7973,0.7973
397.9522,55.1487,0.7762,0.7762
397.8878,55.1487,0.7842,0.7842
397.8233,55.0842,0.7350,0.7350
397.7588,55.0842,0.7545,0.7545
397.6944,55.0842,0.7789,0.7789
397.6299,55.0842,0.8077,0.8077
397.5655,55.0842,0.8154,0.8154
397.5010,55.0842,0.7973,0.7973
397.4365,55.0198,0.7762,0.7762
397.3721,55.0198,0.7842,0.7842
397.3076,54.9553,0.7350,0.7350
397.2432,54.9553,0.7545,0.7545
397.1787,54.9553,0.7789,0.7789
397.1142,54.9553,0.8077,0.8077
397.0498,54.9553,0.8154,0.8154
396.9853,54.9553,0.7973,0.7973
396.9209,54.8909,0.7973,0.7973
396.8564,54.8909,0.8154,0.8154
396.7919,54.8264,0.7789,0.7789
396.7275,54.8264,0.8077,0.8077
396.6630,54.8264,0.8380,0.8380
396.5986,54.8264,0.8380,0.8380
396.5341,54.8264,0.8154,0.8154
396.4696,54.8264,0.7973,0.7973
396.4052,54.7619,0.7973,0.7973
396.3407,54.6975,0.7545,0.7545
396.2763,54.6975,0.7789,0.7789
396.2118,54.6975,0.8077,0.8077
396.1473,54.6975,0.8405,0.8405
396.0829,54.6975,0.8380,0.8380
396.0184,54.6975,0.8154,0.8154
395.9540,54.6975,0.7973,0.7973
395.8895,54.6330,0.8380,0.8380
395.8250,54.5686,0.8077,0.8077
395.7606,54.5686,0.8405,0.8405
395.6961,54.5686,0.8478,0.8478
395.6317,54.5686,0.8600,0.8600
395.5672,54.5686,0.8380,0.8380
395.5027,54.5041,0.8380,0.8380
395.4383,54.4396,0.8077,0.8077
395.3738,54.4396,0.8380,0.8380
395.3094,54.4396,0.8380,0.8380
395.2449,54.4396,0.8405,0.8405
395.1804,54.4396,0.8380,0.8380
395.1160,54.3752,0.7973,0.7973
395.0515,54.3107,0.7545,0.7545
394.9871,54.3107,0.7789,0.7789
394.9226,54.3107,0.8077,0.8077
394.8581,54.3107,0.8380,0.8380
394.7937,54.3107,0.8380,0.8380
394.7292,54.3107,0.8154,0.8154
394.6648,54.3107,0.7973,0.7973
394.6003,54.2463,0.7973,0.7973
394.5358,54.1818,0.7545,0.7545
394.4714,54.1818,0.7789,0.7789
394.4069,54.1818,0.8077,0.8077
394.3425,54.1173,0.7762,0.7762
394.2780,54.1173,0.7842,0.7842
394.2135,54.1173,0.7973,0.7973
394.1491,54.1173,0.8154,0.8154
394.0846,54.0529,0.7789,0.7789
394.0202,54.0529,0.8077,0.8077
393.9557,54.0529,0.8154,0.8154
393.8912,54.0529,0.7973,0.7973
393.8268,53.9884,0.7762,0.7762
393.7623,53.9884,0.7842,0.7842
393.6979,53.9240,0.7350,0.7350
393.6334,53.9240,0.7545,0.7545
393.5689,53.9240,0.7789,0.7789
393.5045,53.9240,0.8077,0.8077
393.4400,53.8595,0.7762,0.7762
393.3756,53.8595,0.7842,0.7842
393.3111,53.8595,0.7973,0.7973
393.2466,53.8595,0.8154,0.8154
393.1822,53.8595,0.8077,0.8077
393.1177,53.7950,0.8077,0.8077
393.0533,53.7306,0.7762,0.7762
392.9888,53.7306,0.7842,0.7842
392.9243,53.7306,0.7973,0.7973
392.8599,53.7306,0.8154,0.8154
392.7954,53.7306,0.8077,0.8077
392.7310,53.6661,0.8077,0.8077
392.6665,53.6017,0.7762,0.7762
392.6020,53.6017,0.7842,0.7842
392.5376,53.6017,0.7973,0.7973
392.4731,53.6017,0.8154,0.8154
392.4087,53.5372,0.7789,0.7789
392.3442,53.5372,0.8077,0.8077
392.2797,53.5372,0.8154,0.8154
392.2153,53.5372,0.7973,0.7973
392.1508,53.4727,0.7762,0.7762
392.0864,53.4727,0.7842,0.7842
392.0219,53.4083,0.7350,0.7350
391.9574,53.4083,0.7545,0.7545
391.8930,53.4083,0.7789,0.7789
391.8285,53.4083,0.8077,0.8077
391.7641,53.4083,0.8154,0.8154
391.6996,53.4083,0.7973,0.7973
391.6351,53.3438,0.7973,0.7973
391.5707,53.3438,0.8154,0.8154
391.5062,53.2794,0.7789,0.7789
391.4418,53.2794,0.8077,0.8077
391.3773,53.2794,0.8405,0.8405
391.3128,53.2794,0.8380,0.8380
391.2484,53.2149,0.7973,0.7973
391.1839,53.2149,0.8154,0.8154
391.1195,53.1504,0.7789,0.7789
391.0550,53.1504,0.8077,0.8077
390.9905,53.1504,0.8380,0.8380
390.9261,53.1504,0.8380,0.8380
390.8616,53.0860,0.7762,0.7762
390.7972,53.0860,0.7842,0.7842
390.7327,53.0215,0.7350,0.7350
390.6682,53.0215,0.7545,0.7545
390.6038,53.0215,0.7789,0.7789
390.5393,53.0215,0.8077,0.8077
390.4749,52.9571,0.7762,0.7762
390.4104,52.9571,0.7842,0.7842
390.3459,52.9571,0.7973,0.7973
390.2815,52.9571,0.8154,0.8154
390.2170,52.9571,0.8077,0.8077
390.1526,52.8926,0.8077,0.8077
390.0881,52.8281,0.7762,0.7762
390.0236,52.8281,0.7842,0.7842
389.9592,52.8281,0.7973,0.7973
389.8947,52.8281,0.8154,0.8154
389.8303,52.7637,0.7789,0.7789
389.7658,52.7637,0.8077,0.8077
389.7013,52.7637,0.8154,0.8154
389.6369,52.7637,0.7973,0.7973
389.5724,52.6992,0.7762,0.7762
389.5080,52.6992,0.7842,0.7842
389.4435,52.6348,0.7350,0.7350
389.3790,52.6348,0.7545,0.7545
389.3146,52.6348,0.7789,0.7789
389.2501,52.6348,0.8077,0.8077
389.1857,52.5703,0.7762,0.7762
389.1212,52.5703,0.7842,0.7842
389.0567,52.5703,0.7973,0.7973
388.9923,52.5703,0.8154,0.8154
388.9278,52.5703,0.8077,0.8077
388.8634,52.5058,0.8077,0.8077
388.7989,52.4414,0.7735,0.7735
388.7344,52.4414,0.7735,0.7735
388.6700,52.4414,0.7762,0.7762
388.6055,52.4414,0.7842,0.7842
388.5411,52.4414,0.7973,0.7973
388.4766,52.3769,0.7545,0.7545
388.4121,52.3125,0.7207,0.7207
388.3477,52.3125,0.7517,0.7517
388.2832,52.3125,0.7762,0.7762
388.2188,52.3125,0.7842,0.7842
388.1543,52.3125,0.7973,0.7973
388.0898,52.3125,0.7789,0.7789
388.0254,52.2480,0.7789,0.7789
387.9609,52.1835,0.7517,0.7517
387.8965,52.1835,0.7735,0.7735
387.8320,52.1835,0.7735,0.7735
387.7675,52.1835,0.7762,0.7762
387.7031,52.1835,0.7789,0.7789
387.6386,52.1191,0.7350,0.7350
387.5742,52.0546,0.6943,0.6943
387.5097,52.0546,0.7207,0.7207
387.4452,52.0546,0.7517,0.7517
387.3808,52.0546,0.7762,0.7762
387.3163,52.0546,0.7789,0.7789
387.2519,52.0546,0.7545,0.7545
387.1874,51.9902,0.7545,0.7545
387.1229,51.9257,0.7207,0.7207
387.0585,51.9257,0.7517,0.7517
386.9940,51.9257,0.7762,0.7762
386.9296,51.9257,0.7789,0.7789
386.8651,51.9257,0.7545,0.7545
386.8006,51.8612,0.7545,0.7545
386.7362,51.7968,0.7207,0.7207
386.6717,51.7968,0.7517,0.7517
386.6073,51.7968,0.7762,0.7762
386.5428,51.7968,0.7789,0.7789
386.4783,51.7968,0.7545,0.7545
386.4139,51.7323,0.7545,0.7545
386.3494,51.6679,0.7207,0.7207
386.2850,51.6679,0.7517,0.7517
386.2205,51.6679,0.7762,0.7762
386.1560,51.6679,0.7789,0.7789
386.0916,51.6679,0.7545,0.7545
386.0271,51.6034,0.7545,0.7545
385.9627,51.5389,0.7207,0.7207
385.8982,51.5389,0.7517,0.7517
385.8337,51.5389,0.7762,0.7762
385.7693,51.5389,0.7789,0.7789
385.7048,51.5389,0.7545,0.7545
385.6404,51.4745,0.7545,0.7545
385.5759,51.4100,0.7207,0.7207
385.5114,51.4100,0.7517,0.7517
385.4470,51.4100,0.7762,0.7762
385.3825,51.4100,0.7789,0.7789
385.3181,51.4100,0.7545,0.7545
385.2536,51.3456,0.7545,0.7545
385.1891,51.2811,0.7207,0.7207
385.1247,51.2811,0.7517,0.7517
385.0602,51.2811,0.7762,0.7762
384.9958,51.2811,0.7789,0.7789
384.9313,51.2811,0.7545,0.7545
384.8668,51.2811,0.7350,0.7350
384.8024,51.2166,0.7789,0.7789
384.7379,51.1522,0.7517,0.7517
384.6735,51.1522,0.7868,0.7868
384.6090,51.1522,0.8154,0.8154
384.5445,51.1522,0.8077,0.8077
384.4801,51.1522,0.7789,0.7789
384.4156,51.0877,0.8154,0.8154
384.3512,51.0233,0.7842,0.7842
384.2867,51.0233,0.7973,0.7973
384.2222,51.0233,0.8154,0.8154
384.1578,51.0233,0.8077,0.8077
384.0933,50.9588,0.8077,0.8077
384.0289,50.8943,0.7762,0.7762
383.9644,50.8943,0.7842,0.7842
383.8999,50.8943,0.7973,0.7973
383.8355,50.8943,0.8154,0.8154
383.7710,50.8299,0.7789,0.7789
383.7066,50.8299,0.8077,0.8077
383.6421,50.8299,0.8154,0.8154
383.5776,50.8299,0.7973,0.7973
383.5132,50.7654,0.7973,0.7973
383.4487,50.7654,0.8154,0.8154
383.3843,50.7010,0.7789,0.7789
383.3198,50.7010,0.8077,0.8077
383.2553,50.7010,0.8405,0.8405
383.1909,50.7010,0.8380,0.8380
383.1264,50.6365,0.7973,0.7973
383.0620,50.6365,0.8154,0.8154
382.9975,50.5720,0.7789,0.7789
382.9330,50.5720,0.8077,0.8077
382.8686,50.5720,0.8405,0.8405
382.8041,50.5720,0.8380,0.8380
382.7397,50.5720,0.8154,0.8154
382.6752,50.5720,0.7973,0.7973
382.6107,50.5076,0.8380,0.8380
382.5463,50.4431,0.8077,0.8077
382.4818,50.4431,0.8405,0.8405
382.4174,50.4431,0.8478,0.8478
382.3529,50.4431,0.8600,0.8600
382.2884,50.4431,0.8380,0.8380
382.2240,50.3787,0.8380,0.8380
382.1595,50.3142,0.8077,0.8077
382.0951,50.3142,0.8405,0.8405
382.0306,50.3142,0.8478,0.8478
381.9661,50.2497,0.7973,0.7973
381.9017,50.2497,0.8154,0.8154
381.8372,50.1853,0.7789,0.7789
381.7728,50.1853,0.8077,0.8077
381.7083,50.1853,0.8405,0.8405
381.6438,50.1853,0.8380,0.8380
381.5794,50.1853,0.8154,0.8154
381.5149,50.1853,0.7973,0.7973
381.4505,50.1208,0.8380,0.8380
381.3860,50.0564,0.8077,0.8077
381.3215,50.0564,0.8380,0.8380
381.2571,50.0564,0.8380,0.8380
381.1926,50.0564,0.8405,0.8405
381.1282,50.0564,0.8380,0.8380
381.0637,49.9919,0.7973,0.7973
380.9992,49.9274,0.7545,0.7545
380.9348,49.9274,0.7789,0.7789
380.8703,49.9274,0.8077,0.8077
380.8059,49.9274,0.8405,0.8405
380.7414,49.9274,0.8380,0.8380
380.6769,49.8630,0.8380,0.8380
380.6125,49.8630,0.8600,0.8600
380.5480,49.7985,0.8380,0.8380
380.4836,49.7985,0.8380,0.8380
380.4191,49.7985,0.8405,0.8405
380.3546,49.7985,0.8380,0.8380
380.2902,49.7341,0.7973,0.7973
380.2257,49.6696,0.7545,0.7545
380.1613,49.6696,0.7789,0.7789
380.0968,49.6696,0.8077,0.8077
380.0323,49.6051,0.7762,0.7762
379.9679,49.6051,0.7842,0.7842
379.9034,49.6051,0.7973,0.7973
379.8390,49.6051,0.8154,0.8154
379.7745,49.5407,0.7789,0.7789
379.7100,49.5407,0.8077,0.8077
379.6456,49.5407,0.8154,0.8154
379.5811,49.5407,0.7973,0.7973
379.5167,49.4762,0.7762,0.7762
379.4522,49.4762,0.7842,0.7842
379.3877,49.4118,0.7350,0.7350
379.3233,49.4118,0.7545,0.7545
379.2588,49.4118,0.7789,0.7789
379.1944,49.4118,0.8077,0.8077
379.1299,49.3473,0.7762,0.7762
379.0654,49.3473,0.7842,0.7842
379.0010,49.3473,0.7973,0.7973
378.9365,49.3473,0.8154,0.8154
378.8721,49.3473,0.8077,0.8077
378.8076,49.2828,0.8077,0.8077
378.7431,49.2184,0.7868,0.7868
378.6787,49.2184,0.8154,0.8154
378.6142,49.2184,0.8380,0.8380
378.5498,49.2184,0.8405,0.8405
378.4853,49.2184,0.8077,0.8077
378.4208,49.1539,0.8380,0.8380
378.3564,49.0895,0.7973,0.7973
378.2919,49.0895,0.8154,0.8154
378.2275,49.0250,0.7789,0.7789
378.1630,49.0250,0.8077,0.8077
378.0985,49.0250,0.8405,0.8405
378.0341,49.0250,0.8380,0.8380
377.9696,48.9605,0.7973,0.7973
377.9052,48.9605,0.8154,0.8154
377.8407,48.8961,0.7789,0.7789
377.7762,48.8961,0.8077,0.8077
377.7118,48.8961,0.8405,0.8405
377.6473,48.8961,0.8380,0.8380
377.5829,48.8316,0.7973,0.7973
377.5184,48.8316,0.8154,0.8154
377.4539,48.7672,0.7789,0.7789
377.3895,48.7672,0.8077,0.8077
377.3250,48.7672,0.8380,0.8380
377.2606,48.7672,0.8380,0.8380
377.1961,48.7027,0.7762,0.7762
377.1316,48.7027,0.7842,0.7842
377.0672,48.6382,0.7350,0.7350
377.0027,48.6382,0.7545,0.7545
376.9383,48.6382,0.7789,0.7789
376.8738,48.6382,0.8077,0.8077
376.8093,48.6382,0.8154,0.8154
376.7449,48.6382,0.7973,0.7973
376.6804,48.5738,0.7735,0.7735
376.6160,48.5738,0.7735,0.7735
376.5515,48.5093,0.7120,0.7120
376.4870,48.5093,0.7207,0.7207
376.4226,48.5093,0.7350,0.7350
376.3581,48.5093,0.7545,0.7545
376.2937,48.4449,0.7207,0.7207
376.2292,48.4449,0.7517,0.7517
376.1647,48.4449,0.7868,0.7868
376.1003,48.4449,0.8154,0.8154
376.0358,48.4449,0.8077,0.8077
375.9714,48.4449,0.7789,0.7789
375.9069,48.3804,0.8154,0.8154
375.8424,48.3159,0.7842,0.7842
375.7780,48.3159,0.7973,0.7973
375.7135,48.3159,0.8154,0.8154
375.6491,48.3159,0.8077,0.8077
375.5846,48.2515,0.8077,0.8077
375.5201,48.1870,0.7762,0.7762
375.4557,48.1870,0.7842,0.7842
375.3912,48.1870,0.7973,0.7973
375.3268,48.1870,0.8154,0.8154
375.2623,48.1870,0.8077,0.8077
375.1978,48.1226,0.8077,0.8077
375.1334,48.0581,0.7735,0.7735
375.0689,48.0581,0.7735,0.7735
375.0045,48.0581,0.7762,0.7762
374.9400,48.0581,0.7842,0.7842
374.8755,47.9936,0.7350,0.7350
374.8111,47.9936,0.7545,0.7545
374.7466,47.9936,0.7789,0.7789
374.6822,47.9936,0.7973,0.7973
374.6177,47.9292,0.7868,0.7868
374.5532,47.9292,0.8154,0.8154
374.4888,47.9292,0.8380,0.8380
374.4243,47.9292,0.8380,0.8380
374.3599,47.9292,0.8077,0.8077
374.2954,47.8647,0.8380,0.8380
374.2309,47.8003,0.7973,0.7973
374.1665,47.8003,0.8154,0.8154
374.1020,47.7358,0.7789,0.7789
374.0376,47.7358,0.8077,0.8077
373.9731,47.7358,0.8405,0.8405
373.9086,47.7358,0.8380,0.8380
373.8442,47.6713,0.7973,0.7973
373.7797,47.6713,0.8154,0.8154
373.7153,47.6713,0.8380,0.8380
373.6508,47.6069,0.8077,0.8077
373.5863,47.5424,0.7762,0.7762
373.5219,47.5424,0.7842,0.7842
373.4574,47.5424,0.7973,0.7973
373.3930,47.5424,0.8154,0.8154
373.3285,47.5424,0.8077,0.8077
373.2640,47.4780,0.8077,0.8077
373.1996,47.4135,0.7762,0.7762
373.1351,47.4135,0.7842,0.7842
373.0707,47.4135,0.7973,0.7973
373.0062,47.4135,0.8154,0.8154
372.9417,47.4135,0.8077,0.8077
372.8773,47.3490,0.8077,0.8077
372.8128,47.2846,0.7868,0.7868
372.7484,47.2846,0.8154,0.8154
372.6839,47.2846,0.8380,0.8380
372.6194,47.2846,0.8405,0.8405
372.5550,47.2846,0.8077,0.8077
372.4905,47.2201,0.8380,0.8380
372.4261,47.1557,0.7973,0.7973
372.3616,47.1557,0.8154,0.8154
372.2971,47.0912,0.7789,0.7789
372.2327,47.0912,0.8077,0.8077
372.1682,47.0912,0.8405,0.8405
372.1038,47.0912,0.8380,0.8380
372.0393,47.0267,0.7973,0.7973
371.9748,47.0267,0.8154,0.8154
371.9104,46.9623,0.7789,0.7789
371.8459,46.9623,0.8077,0.8077
371.7815,46.9623,0.8405,0.8405
371.7170,46.9623,0.8380,0.8380
371.6525,46.8978,0.7973,0.7973
371.5881,46.8978,0.8154,0.8154
371.5236,46.8978,0.8380,0.8380
371.4592,46.8334,0.8077,0.8077
371.3947,46.7689,0.7762,0.7762
371.3302,46.7689,0.7842,0.7842
371.2658,46.7689,0.7973,0.7973
371.2013,46.7689,0.8154,0.8154
371.1369,46.7689,0.8077,0.8077
371.0724,46.7044,0.8077,0.8077
371.0079,46.6400,0.7762,0.7762
370.9435,46.6400,0.7842,0.7842
370.8790,46.6400,0.7973,0.7973
370.8146,46.6400,0.8154,0.8154
370.7501,46.6400,0.8077,0.8077
370.6856,46.5755,0.8077,0.8077
370.6212,46.5111,0.7762,0.7762
370.5567,46.5111,0.7842,0.7842
370.4923,46.5111,0.7973,0.7973
370.4278,46.5111,0.8154,0.8154
370.3633,46.5111,0.8077,0.8077
370.2989,46.4466,0.8077,0.8077
370.2344,46.3821,0.7735,0.7735
370.1700,46.3821,0.7735,0.7735
370.1055,46.3821,0.7762,0.7762
370.0410,46.3821,0.7842,0.7842
369.9766,46.3177,0.7350,0.7350
369.9121,46.2532,0.6943,0.6943
369.8477,46.2532,0.7207,0.7207
369.7832,46.2532,0.7517,0.7517
369.7187,46.2532,0.7762,0.7762
369.6543,46.2532,0.7789,0.7789
369.5898,46.2532,0.7545,0.7545
369.5254,46.1888,0.7545,0.7545
369.4609,46.1243,0.7207,0.7207
369.3964,46.1243,0.7517,0.7517
369.3320,46.1243,0.7762,0.7762
369.2675,46.0598,0.7207,0.7207
369.2031,46.0598,0.7350,0.7350
369.1386,45.9954,0.6943,0.6943
369.0741,45.9954,0.7207,0.7207
369.0097,45.9954,0.7517,0.7517
368.9452,45.9954,0.7545,0.7545
368.8808,45.9309,0.7091,0.7091
368.8163,45.9309,0.7120,0.7120
368.7518,45.8665,0.6574,0.6574
368.6874,45.8665,0.6730,0.6730
368.6229,45.8665,0.6943,0.6943
368.5585,45.8665,0.7207,0.7207
368.4940,45.8020,0.6972,0.6972
368.4295,45.8020,0.7350,0.7350
368.3651,45.8020,0.7545,0.7545
368.3006,45.8020,0.7517,0.7517
368.2362,45.8020,0.7207,0.7207
368.1717,45.7375,0.7545,0.7545
368.1072,45.6731,0.7207,0.7207
368.0428,45.6731,0.7350,0.7350
367.9783,45.6086,0.6943,0.6943
367.9139,45.6086,0.7207,0.7207
367.8494,45.6086,0.7517,0.7517
367.7849,45.6086,0.7545,0.7545
367.7205,45.6086,0.7350,0.7350
367.6560,45.6086,0.7207,0.7207
367.5916,45.5442,0.7762,0.7762
367.5271,45.4797,0.7762,0.7762
367.4626,45.4797,0.7842,0.7842
367.3982,45.4797,0.7973,0.7973
367.3337,45.4797,0.7789,0.7789
367.2693,45.4797,0.7545,0.7545
367.2048,45.4152,0.7973,0.7973
367.1403,45.3508,0.7868,0.7868
367.0759,45.3508,0.8154,0.8154
367.0114,45.3508,0.8380,0.8380
366.9470,45.3508,0.8380,0.8380
366.8825,45.2863,0.8405,0.8405
366.8180,45.2863,0.8380,0.8380
366.7536,45.2863,0.8154,0.8154
366.6891,45.2863,0.7973,0.7973
366.6247,45.2219,0.8380,0.8380
366.5602,45.1574,0.8077,0.8077
366.4957,45.1574,0.8405,0.8405
366.4313,45.1574,0.8768,0.8768
366.3668,45.1574,0.8648,0.8648
366.3024,45.1574,0.8380,0.8380
366.2379,45.1574,0.8154,0.8154
366.1734,45.0929,0.8600,0.8600
366.1090,45.0285,0.8600,0.8600
366.0445,45.0285,0.8768,0.8768
365.9801,45.0285,0.8978,0.8978
365.9156,45.0285,0.8955,0.8955
365.8511,44.9640,0.8955,0.8955
365.7867,44.8996,0.8768,0.8768
365.7222,44.8996,0.8978,0.8978
365.6578,44.8996,0.9229,0.9229
365.5933,44.8996,0.9116,0.9116
365.5288,44.8996,0.8955,0.8955
365.4644,44.8351,0.9229,0.9229
365.3999,44.7706,0.8768,0.8768
365.3355,44.7706,0.8978,0.8978
365.2710,44.7706,0.9229,0.9229
365.2065,44.7062,0.8955,0.8955
365.1421,44.6417,0.8768,0.8768
365.0776,44.6417,0.8978,0.8978
365.0132,44.6417,0.9229,0.9229
364.9487,44.6417,0.9297,0.9297
364.8842,44.5773,0.9116,0.9116
364.8198,44.5128,0.8600,0.8600
364.7553,44.5128,0.8768,0.8768
364.6909,44.5128,0.8978,0.8978
364.6264,44.4483,0.8648,0.8648
364.5619,44.3839,0.8405,0.8405
364.4975,44.3839,0.8478,0.8478
364.4330,44.3839,0.8600,0.8600
364.3686,44.3839,0.8768,0.8768
364.3041,44.3839,0.8648,0.8648
364.2396,44.3194,0.8648,0.8648
364.1752,44.2550,0.8405,0.8405
364.1107,44.2550,0.8478,0.8478
364.0463,44.2550,0.8600,0.8600
363.9818,44.2550,0.8768,0.8768
363.9173,44.2550,0.8648,0.8648
363.8529,44.1905,0.8648,0.8648
363.7884,44.1260,0.8380,0.8380
363.7240,44.1260,0.8380,0.8380
363.6595,44.0616,0.7762,0.7762
363.5950,44.0616,0.7842,0.7842
363.5306,43.9971,0.7350,0.7350
363.4661,43.9971,0.7545,0.7545
363.4017,43.9971,0.7789,0.7789
363.3372,43.9971,0.8077,0.8077
363.2727,43.9327,0.7762,0.7762
363.2083,43.9327,0.7842,0.7842
363.1438,43.9327,0.7973,0.7973
363.0794,43.9327,0.8154,0.8154
363.0149,43.8682,0.7789,0.7789
362.9504,43.8037,0.7517,0.7517
362.8860,43.8037,0.7868,0.7868
362.8215,43.8037,0.8154,0.8154
362.7571,43.8037,0.8077,0.8077
362.6926,43.7393,0.8077,0.8077
362.6281,43.6748,0.7868,0.7868
362.5637,43.6748,0.8154,0.8154
362.4992,43.6748,0.8077,0.8077
362.4348,43.6104,0.8077,0.8077
362.3703,43.5459,0.7868,0.7868
362.3058,43.5459,0.8154,0.8154
362.2414,43.5459,0.8077,0.8077
362.1769,43.4814,0.8077,0.8077
362.1125,43.4170,0.7868,0.7868
362.0480,43.4170,0.8154,0.8154
361.9835,43.4170,0.8077,0.8077
361.9191,43.3525,0.8077,0.8077
361.8546,43.2881,0.7868,0.7868
361.7902,43.2881,0.8255,0.8255
361.7257,43.2881,0.8077,0.8077
361.6612,43.2236,0.8380,0.8380
361.5968,43.1591,0.8380,0.8380
361.5323,43.1591,0.8405,0.8405
361.4679,43.0947,0.8405,0.8405
361.4034,43.0302,0.8154,0.8154
361.3389,43.0302,0.8380,0.8380
361.2745,43.0302,0.8405,0.8405
361.2100,43.0302,0.8077,0.8077
361.1456,42.9658,0.8380,0.8380
361.0811,42.9013,0.8380,0.8380
361.0166,42.9013,0.8600,0.8600
360.9522,42.8368,0.8405,0.8405
360.8877,42.7724,0.8255,0.8255
360.8233,42.7724,0.8672,0.8672
360.7588,42.7724,0.8405,0.8405
360.6943,42.7079,0.8648,0.8648
360.6299,42.6435,0.8648,0.8648
360.5654,42.6435,0.8768,0.8768
360.5010,42.5790,0.8768,0.8768
360.4365,42.5145,0.8672,0.8672
360.3720,42.5145,0.8978,0.8978
360.3076,42.4501,0.9116,0.9116
360.2431,42.3856,0.9116,0.9116
360.1787,42.3212,0.8978,0.8978
