# x_m,y_m,w_tr_right_m,w_tr_left_m
-1.1456,29.8829,1.0597,1.0597
-1.2126,29.8159,1.0807,1.0807
-1.2126,29.7488,1.0807,1.0807
-1.2797,29.6818,1.0597,1.0597
-1.2797,29.6148,1.0807,1.0807
-1.3467,29.5478,1.0490,1.0490
-1.3467,29.4808,1.0807,1.0807
-1.4137,29.4137,1.0490,1.0490
-1.4137,29.3467,1.0807,1.0807
-1.4807,29.2797,1.0490,1.0490
-1.4807,29.2127,1.0807,1.0807
-1.5477,29.1457,1.0490,1.0490
-1.5477,29.0786,1.0807,1.0807
-1.6148,29.0116,1.0490,1.0490
-1.6148,28.9446,1.0807,1.0807
-1.6148,28.8776,1.0490,1.0490
-1.6818,28.8106,1.0807,1.0807
-1.6818,28.7435,1.0490,1.0490
-1.7488,28.6765,1.0807,1.0807
-1.7488,28.6095,1.0597,1.0597
-1.8158,28.5425,1.0807,1.0807
-1.8158,28.4755,1.0807,1.0807
-1.8828,28.4084,1.0807,1.0807
-1.8828,28.3414,1.0807,1.0807
-1.9499,28.2744,1.0597,1.0597
-1.9499,28.2074,1.0807,1.0807
-2.0169,28.1404,1.0490,1.0490
-2.0169,28.0733,1.0807,1.0807
-2.0839,28.0063,1.0490,1.0490
-2.0839,27.9393,1.0807,1.0807
-2.1509,27.8723,1.0490,1.0490
-2.1509,27.8053,1.0807,1.0807
-2.2179,27.7382,1.0490,1.0490
-2.2179,27.6712,1.0807,1.0807
-2.2179,27.6042,1.0490,1.0490
-2.2850,27.5372,1.0807,1.0807
-2.2850,27.4702,1.0490,1.0490
-2.3520,27.4031,1.0807,1.0807
-2.3520,27.3361,1.0597,1.0597
-2.4190,27.2691,1.0807,1.0807
-2.4190,27.2021,1.0807,1.0807
-2.4860,27.1351,1.0807,1.0807
-2.4860,27.0680,1.0807,1.0807
-2.5530,27.0010,1.0597,1.0597
-2.5530,26.9340,1.0807,1.0807
-2.6201,26.8670,1.0490,1.0490
-2.6201,26.8000,1.0807,1.0807
-2.6871,26.7329,1.0490,1.0490
-2.6871,26.6659,1.0807,1.0807
-2.7541,26.5989,1.0490,1.0490
-2.7541,26.5319,1.0807,1.0807
-2.8211,26.4649,1.0490,1.0490
-2.8211,26.3978,1.0807,1.0807
-2.8881,26.3308,1.0490,1.0490
-2.8881,26.2638,1.0807,1.0807
-2.9552,26.1968,1.0490,1.0490
-2.9552,26.1298,1.0807,1.0807
-2.9552,26.0627,1.0490,1.0490
-3.0222,25.9957,1.0807,1.0807
-3.0222,25.9287,1.0490,1.0490
-3.0892,25.8617,1.0807,1.0807
-3.0892,25.7947,1.0597,1.0597
-3.1562,25.7276,1.0807,1.0807
-3.1562,25.6606,1.0807,1.0807
-3.2232,25.5936,1.0807,1.0807
-3.2232,25.5266,1.0807,1.0807
-3.2903,25.4596,1.0807,1.0807
-3.2903,25.3925,1.0807,1.0807
-3.3573,25.3255,1.0597,1.0597
-3.3573,25.2585,1.0807,1.0807
-3.4243,25.1915,1.0490,1.0490
-3.4243,25.1245,1.0807,1.0807
-3.4913,25.0574,1.0490,1.0490
-3.4913,24.9904,1.0807,1.0807
-3.5583,24.9234,1.0490,1.0490
-3.5583,24.8564,1.0807,1.0807
-3.6254,24.7894,1.0490,1.0490
-3.6254,24.7223,1.0807,1.0807
-3.6924,24.6553,1.0490,1.0490
-3.6924,24.5883,1.0807,1.0807
-3.7594,24.5213,1.0490,1.0490
-3.7594,24.4543,1.0807,1.0807
-3.8264,24.3872,1.0490,1.0490
-3.8264,24.3202,1.0807,1.0807
-3.8934,24.2532,1.0490,1.0490
-3.8934,24.1862,1.0807,1.0807
-3.9605,24.1192,1.0490,1.0490
-3.9605,24.0521,1.0807,1.0807
-4.0275,23.9851,1.0490,1.0490
-4.0275,23.9181,1.0807,1.0807
-4.0945,23.8511,1.0490,1.0490
-4.0945,23.7841,1.0807,1.0807
-4.1615,23.7170,1.0490,1.0490
-4.1615,23.6500,1.0807,1.0807
-4.2285,23.5830,1.0490,1.0490
-4.2285,23.5160,1.0807,1.0807
-4.2956,23.4490,1.0490,1.0490
-4.2956,23.3819,1.0807,1.0807
-4.3626,23.3149,1.0490,1.0490
-4.3626,23.2479,1.0807,1.0807
-4.4296,23.1809,1.0490,1.0490
-4.4296,23.1139,1.0807,1.0807
-4.4966,23.0468,1.0490,1.0490
-4.4966,22.9798,1.0807,1.0807
-4.5636,22.9128,1.0490,1.0490
-4.5636,22.8458,1.0807,1.0807
-4.6307,22.7788,1.0490,1.0490
-4.6307,22.7117,1.0807,1.0807
-4.6977,22.6447,1.0490,1.0490
-4.6977,22.5777,1.0807,1.0807
-4.7647,22.5107,1.0597,1.0597
-4.7647,22.4437,1.0807,1.0807
-4.8317,22.3766,1.0807,1.0807
-4.8317,22.3096,1.0807,1.0807
-4.8987,22.2426,1.0807,1.0807
-4.9658,22.1756,1.0490,1.0490
-4.9658,22.1086,1.0807,1.0807
-5.0328,22.0415,1.0490,1.0490
-5.0328,21.9745,1.0807,1.0807
-5.0998,21.9075,1.0490,1.0490
-5.0998,21.8405,1.0807,1.0807
-5.1668,21.7735,1.0490,1.0490
-5.1668,21.7064,1.0807,1.0807
-5.2338,21.6394,1.0490,1.0490
-5.2338,21.5724,1.0807,1.0807
-5.3009,21.5054,1.0490,1.0490
-5.3009,21.4384,1.0807,1.0807
-5.3679,21.3713,1.0490,1.0490
-5.3679,21.3043,1.0807,1.0807
-5.4349,21.2373,1.0490,1.0490
-5.4349,21.1703,1.0807,1.0807
-5.5019,21.1033,1.0597,1.0597
-5.5019,21.0362,1.0807,1.0807
-5.5689,20.9692,1.0807,1.0807
-5.5689,20.9022,1.0807,1.0807
-5.6360,20.8352,1.0807,1.0807
-5.7030,20.7682,1.0490,1.0490
-5.7030,20.7011,1.0807,1.0807
-5.7700,20.6341,1.0490,1.0490
-5.7700,20.5671,1.0807,1.0807
-5.8370,20.5001,1.0490,1.0490
-5.8370,20.4331,1.0807,1.0807
-5.9040,20.3660,1.0490,1.0490
-5.9040,20.2990,1.0807,1.0807
-5.9711,20.2320,1.0490,1.0490
-5.9711,20.1650,1.0807,1.0807
-6.0381,20.0980,1.0490,1.0490
-6.0381,20.0309,1.0807,1.0807
-6.1051,19.9639,1.0597,1.0597
-6.1051,19.8969,1.0807,1.0807
-6.1721,19.8299,1.0807,1.0807
-6.1721,19.7629,1.0807,1.0807
-6.2391,19.6958,1.0807,1.0807
-6.3062,19.6288,1.0490,1.0490
-6.3062,19.5618,1.0807,1.0807
-6.3732,19.4948,1.0490,1.0490
-6.3732,19.4278,1.0807,1.0807
-6.4402,19.3607,1.0490,1.0490
-6.4402,19.2937,1.0807,1.0807
-6.5072,19.2267,1.0490,1.0490
-6.5072,19.1597,1.0807,1.0807
-6.5742,19.0927,1.0490,1.0490
-6.5742,19.0256,1.0807,1.0807
-6.6413,18.9586,1.0490,1.0490
-6.6413,18.8916,1.0807,1.0807
-6.7083,18.8246,1.0597,1.0597
-6.7083,18.7576,1.0807,1.0807
-6.7753,18.6905,1.0807,1.0807
-6.7753,18.6235,1.0807,1.0807
-6.8423,18.5565,1.0807,1.0807
-6.9093,18.4895,1.0490,1.0490
-6.9093,18.4225,1.0807,1.0807
-6.9764,18.3554,1.0490,1.0490
-6.9764,18.2884,1.0807,1.0807
-7.0434,18.2214,1.0490,1.0490
-7.0434,18.1544,1.0807,1.0807
-7.1104,18.0874,1.0490,1.0490
-7.1104,18.0203,1.0807,1.0807
-7.1774,17.9533,1.0490,1.0490
-7.1774,17.8863,1.0807,1.0807
-7.2444,17.8193,1.0490,1.0490
-7.2444,17.7523,1.0807,1.0807
-7.3115,17.6852,1.0490,1.0490
-7.3115,17.6182,1.0807,1.0807
-7.3785,17.5512,1.0490,1.0490
-7.3785,17.4842,1.0807,1.0807
-7.4455,17.4172,1.0490,1.0490
-7.4455,17.3501,1.0807,1.0807
-7.5125,17.2831,1.0597,1.0597
-7.5125,17.2161,1.0807,1.0807
-7.5795,17.1491,1.0807,1.0807
-7.5795,17.0821,1.0807,1.0807
-7.6466,17.0150,1.0807,1.0807
-7.6466,16.9480,1.0807,1.0807
-7.7136,16.8810,1.0807,1.0807
-7.7136,16.8140,1.0807,1.0807
-7.7806,16.7470,1.0807,1.0807
-7.7806,16.6799,1.0807,1.0807
-7.8476,16.6129,1.0807,1.0807
-7.8476,16.5459,1.0807,1.0807
-7.9146,16.4789,1.0807,1.0807
-7.9817,16.4119,1.0490,1.0490
-7.9817,16.3448,1.0807,1.0807
-8.0487,16.2778,1.0490,1.0490
-8.0487,16.2108,1.0807,1.0807
-8.1157,16.1438,1.0490,1.0490
-8.1157,16.0768,1.0807,1.0807
-8.1827,16.0097,1.0490,1.0490
-8.1827,15.9427,1.0807,1.0807
-8.2497,15.8757,1.0490,1.0490
-8.2497,15.8087,1.0807,1.0807
-8.3168,15.7417,1.0490,1.0490
-8.3168,15.6746,1.0807,1.0807
-8.3838,15.6076,1.0490,1.0490
-8.3838,15.5406,1.0807,1.0807
-8.4508,15.4736,1.0490,1.0490
-8.4508,15.4066,1.0807,1.0807
-8.5178,15.3395,1.0490,1.0490
-8.5178,15.2725,1.0807,1.0807
-8.5848,15.2055,1.0490,1.0490
-8.5848,15.1385,1.0807,1.0807
-8.6519,15.0715,1.0490,1.0490
-8.6519,15.0044,1.0807,1.0807
-8.7189,14.9374,1.0597,1.0597
-8.7189,14.8704,1.0807,1.0807
-8.7859,14.8034,1.0807,1.0807
-8.7859,14.7364,1.0597,1.0597
-8.8529,14.6693,1.0807,1.0807
-8.9199,14.6023,1.0490,1.0490
-8.9199,14.5353,1.0807,1.0807
-8.9870,14.4683,1.0490,1.0490
-8.9870,14.4013,1.0807,1.0807
-8.9870,14.3342,1.0490,1.0490
-9.0540,14.2672,1.0807,1.0807
-9.0540,14.2002,1.0490,1.0490
-9.0540,14.1332,1.0208,1.0208
-9.0540,14.0662,0.9963,0.9963
-9.1210,13.9991,1.0404,1.0404
-9.1210,13.9321,1.0208,1.0208
-9.1210,13.8651,0.9963,0.9963
-9.1210,13.7981,0.9758,0.9758
-9.1210,13.7311,0.9596,0.9596
-9.1880,13.6640,1.0142,1.0142
-9.1880,13.5970,1.0075,1.0075
-9.1880,13.5300,1.0053,1.0053
-9.1880,13.4630,1.0053,1.0053
-9.1880,13.3960,1.0053,1.0053
-9.1880,13.3289,1.0053,1.0053
-9.1880,13.2619,1.0075,1.0075
-9.1880,13.1949,1.0142,1.0142
-9.1880,13.1279,1.0252,1.0252
-9.1210,13.0609,0.9758,0.9758
-9.1210,12.9938,0.9963,0.9963
-9.1210,12.9268,1.0142,1.0142
-9.1210,12.8598,1.0252,1.0252
-9.1210,12.7928,1.0404,1.0404
-9.1210,12.7258,1.0597,1.0597
-9.0540,12.6587,1.0208,1.0208
-9.0540,12.5917,1.0404,1.0404
-9.0540,12.5247,1.0597,1.0597
-8.9870,12.4577,1.0208,1.0208
-8.9870,12.3907,1.0490,1.0490
-8.9870,12.3236,1.0807,1.0807
-8.9870,12.2566,1.0490,1.0490
-8.9199,12.1896,1.0807,1.0807
-8.9199,12.1226,1.0490,1.0490
-8.9199,12.0556,1.0208,1.0208
-8.8529,11.9885,1.0597,1.0597
-8.8529,11.9215,1.0404,1.0404
-8.7859,11.8545,1.0807,1.0807
-8.7859,11.7875,1.0490,1.0490
-8.7189,11.7205,1.0807,1.0807
-8.7189,11.6534,1.0490,1.0490
-8.6519,11.5864,1.0807,1.0807
-8.6519,11.5194,1.0490,1.0490
-8.6519,11.4524,1.0208,1.0208
-8.5848,11.3854,1.0490,1.0490
-8.5848,11.3183,1.0208,1.0208
-8.5178,11.2513,1.0490,1.0490
-8.5178,11.1843,1.0208,1.0208
-8.4508,11.1173,1.0597,1.0597
-8.4508,11.0503,1.0404,1.0404
-8.3838,10.9832,1.0807,1.0807
-8.3838,10.9162,1.0490,1.0490
-8.3168,10.8492,1.0807,1.0807
-8.3168,10.7822,1.0490,1.0490
-8.2497,10.7152,1.0807,1.0807
-8.2497,10.6481,1.0490,1.0490
-8.1827,10.5811,1.0807,1.0807
-8.1827,10.5141,1.0490,1.0490
-8.1157,10.4471,1.0807,1.0807
-8.1157,10.3801,1.0490,1.0490
-8.1157,10.3130,1.0208,1.0208
-8.0487,10.2460,1.0490,1.0490
-8.0487,10.1790,1.0208,1.0208
-7.9817,10.1120,1.0490,1.0490
-7.9817,10.0450,1.0208,1.0208
-7.9146,9.9779,1.0597,1.0597
-7.9146,9.9109,1.0404,1.0404
-7.8476,9.8439,1.0807,1.0807
-7.8476,9.7769,1.0490,1.0490
-7.7806,9.7099,1.0807,1.0807
-7.7806,9.6428,1.0490,1.0490
-7.7136,9.5758,1.0807,1.0807
-7.7136,9.5088,1.0490,1.0490
-7.6466,9.4418,1.0807,1.0807
-7.6466,9.3748,1.0490,1.0490
-7.5795,9.3077,1.0807,1.0807
-7.5795,9.2407,1.0490,1.0490
-7.5125,9.1737,1.0807,1.0807
-7.5125,9.1067,1.0490,1.0490
-7.4455,9.0397,1.0807,1.0807
-7.4455,8.9726,1.0490,1.0490
-7.3785,8.9056,1.0807,1.0807
-7.3785,8.8386,1.0490,1.0490
-7.3115,8.7716,1.0807,1.0807
-7.3115,8.7046,1.0490,1.0490
-7.2444,8.6375,1.0807,1.0807
-7.2444,8.5705,1.0490,1.0490
-7.1774,8.5035,1.0807,1.0807
-7.1774,8.4365,1.0490,1.0490
-7.1104,8.3695,1.0807,1.0807
-7.1104,8.3024,1.0490,1.0490
-7.0434,8.2354,1.0807,1.0807
-7.0434,8.1684,1.0490,1.0490
