# x_m,y_m,w_tr_right_m,w_tr_left_m
10.9833,36.3170,1.2630,1.2630
10.9182,36.3820,1.2496,1.2496
10.9182,36.4471,1.2630,1.2630
10.8532,36.5121,1.2513,1.2513
10.7881,36.5772,1.2274,1.2274
10.7881,36.6422,1.2630,1.2630
10.7231,36.7073,1.2496,1.2496
10.7231,36.7723,1.2513,1.2513
10.6580,36.8374,1.2630,1.2630
10.5930,36.9024,1.2496,1.2496
10.5930,36.9675,1.2630,1.2630
10.5279,37.0325,1.2630,1.2630
10.4629,37.0976,1.2496,1.2496
10.4629,37.1626,1.2630,1.2630
10.3978,37.2277,1.2513,1.2513
10.3328,37.2927,1.2274,1.2274
10.3328,37.3578,1.2630,1.2630
10.2677,37.4228,1.2496,1.2496
10.2677,37.4879,1.2513,1.2513
10.2027,37.5529,1.2630,1.2630
10.1376,37.6180,1.2496,1.2496
10.1376,37.6830,1.2630,1.2630
10.0726,37.7481,1.2630,1.2630
10.0075,37.8131,1.2496,1.2496
10.0075,37.8782,1.2630,1.2630
9.9425,37.9432,1.2630,1.2630
9.8774,38.0083,1.2496,1.2496
9.8774,38.0733,1.2630,1.2630
9.8124,38.1384,1.2513,1.2513
9.8124,38.2034,1.2513,1.2513
9.7473,38.2685,1.2630,1.2630
9.6823,38.3335,1.2496,1.2496
9.6823,38.3986,1.2630,1.2630
9.6172,38.4636,1.2630,1.2630
9.5522,38.5287,1.2496,1.2496
9.5522,38.5937,1.2630,1.2630
9.4871,38.6588,1.2630,1.2630
9.4221,38.7238,1.2496,1.2496
9.4221,38.7889,1.2630,1.2630
9.3570,38.8539,1.2513,1.2513
9.3570,38.9190,1.2513,1.2513
9.2920,38.9840,1.2630,1.2630
9.2269,39.0491,1.2496,1.2496
9.2269,39.1141,1.2630,1.2630
9.1619,39.1792,1.2630,1.2630
9.0968,39.2442,1.2496,1.2496
9.0968,39.3093,1.2630,1.2630
9.0318,39.3743,1.2630,1.2630
8.9667,39.4394,1.2496,1.2496
8.9667,39.5044,1.2630,1.2630
8.9017,39.5695,1.2513,1.2513
8.8366,39.6345,1.2274,1.2274
8.8366,39.6996,1.2630,1.2630
8.7716,39.7646,1.2496,1.2496
8.7716,39.8297,1.2513,1.2513
8.7065,39.8947,1.2630,1.2630
8.6415,39.9598,1.2496,1.2496
8.6415,40.0248,1.2630,1.2630
8.5764,40.0899,1.2630,1.2630
8.5114,40.1549,1.2496,1.2496
8.5114,40.2200,1.2630,1.2630
8.4463,40.2850,1.2513,1.2513
8.3813,40.3501,1.2274,1.2274
8.3813,40.4151,1.2630,1.2630
8.3162,40.4802,1.2496,1.2496
8.3162,40.5452,1.2513,1.2513
8.2512,40.6103,1.2630,1.2630
8.1861,40.6753,1.2496,1.2496
8.1861,40.7404,1.2630,1.2630
8.1211,40.8054,1.2630,1.2630
8.0560,40.8705,1.2496,1.2496
8.0560,40.9355,1.2630,1.2630
7.9910,41.0006,1.2630,1.2630
7.9259,41.0656,1.2496,1.2496
7.9259,41.1307,1.2630,1.2630
7.8609,41.1957,1.2513,1.2513
7.8609,41.2608,1.2513,1.2513
7.7958,41.3258,1.2630,1.2630
7.7308,41.3909,1.2496,1.2496
7.7308,41.4559,1.2630,1.2630
7.6657,41.5210,1.2630,1.2630
7.6007,41.5860,1.2496,1.2496
7.6007,41.6511,1.2630,1.2630
7.5356,41.7161,1.2630,1.2630
7.4706,41.7812,1.2496,1.2496
7.4706,41.8462,1.2630,1.2630
7.4055,41.9113,1.2513,1.2513
7.4055,41.9763,1.2513,1.2513
7.3405,42.0414,1.2630,1.2630
7.2754,42.1064,1.2496,1.2496
7.2754,42.1715,1.2630,1.2630
7.2104,42.2365,1.2630,1.2630
7.1453,42.3016,1.2496,1.2496
7.1453,42.3666,1.2630,1.2630
7.0803,42.4317,1.2630,1.2630
7.0152,42.4967,1.2496,1.2496
7.0152,42.5618,1.2630,1.2630
6.9502,42.6268,1.2513,1.2513
6.8851,42.6919,1.2274,1.2274
6.8851,42.7569,1.2630,1.2630
6.8201,42.8220,1.2496,1.2496
6.8201,42.8870,1.2513,1.2513
6.7550,42.9521,1.2630,1.2630
6.6900,43.0171,1.2496,1.2496
6.6900,43.0822,1.2630,1.2630
6.6249,43.1472,1.2630,1.2630
6.5599,43.2123,1.2496,1.2496
6.5599,43.2773,1.2630,1.2630
6.4948,43.3424,1.2513,1.2513
6.4298,43.4074,1.2274,1.2274
6.4298,43.4725,1.2630,1.2630
6.3647,43.5375,1.2496,1.2496
6.3647,43.6026,1.2513,1.2513
6.2997,43.6676,1.2630,1.2630
6.2346,43.7327,1.2496,1.2496
6.2346,43.7977,1.2630,1.2630
6.1696,43.8628,1.2630,1.2630
6.1045,43.9278,1.2496,1.2496
6.1045,43.9929,1.2630,1.2630
6.0395,44.0579,1.2630,1.2630
5.9744,44.1230,1.2496,1.2496
5.9744,44.1880,1.2630,1.2630
5.9094,44.2531,1.2513,1.2513
5.9094,44.3181,1.2513,1.2513
5.8443,44.3832,1.2630,1.2630
5.7793,44.4482,1.2496,1.2496
5.7793,44.5133,1.2630,1.2630
5.7142,44.5783,1.2630,1.2630
5.6492,44.6434,1.2496,1.2496
5.6492,44.7084,1.2630,1.2630
5.5841,44.7735,1.2630,1.2630
5.5191,44.8385,1.2496,1.2496
5.5191,44.9036,1.2630,1.2630
5.4540,44.9686,1.2513,1.2513
5.4540,45.0337,1.2513,1.2513
5.3890,45.0987,1.2630,1.2630
5.3239,45.1638,1.2496,1.2496
5.3239,45.2288,1.2630,1.2630
5.2589,45.2939,1.2630,1.2630
5.1938,45.3589,1.2496,1.2496
5.1938,45.4240,1.2630,1.2630
5.1288,45.4890,1.2630,1.2630
5.0637,45.5541,1.2496,1.2496
5.0637,45.6191,1.2630,1.2630
4.9987,45.6842,1.2513,1.2513
4.9987,45.7492,1.2513,1.2513
4.9336,45.8143,1.2630,1.2630
4.8686,45.8793,1.2496,1.2496
4.8686,45.9444,1.2630,1.2630
4.8035,46.0094,1.2630,1.2630
4.7385,46.0745,1.2496,1.2496
4.7385,46.1395,1.2630,1.2630
4.6734,46.2046,1.2513,1.2513
4.6084,46.2696,1.2274,1.2274
4.6084,46.3347,1.2630,1.2630
4.5433,46.3997,1.2496,1.2496
4.5433,46.4648,1.2513,1.2513
4.4783,46.5298,1.2630,1.2630
4.4132,46.5949,1.2496,1.2496
4.4132,46.6599,1.2630,1.2630
4.3482,46.7250,1.2630,1.2630
4.2831,46.7900,1.2496,1.2496
4.2831,46.8551,1.2630,1.2630
4.2181,46.9201,1.2513,1.2513
4.1530,46.9852,1.2274,1.2274
4.1530,47.0502,1.2630,1.2630
4.0880,47.1153,1.2496,1.2496
4.0880,47.1803,1.2513,1.2513
4.0229,47.2454,1.2630,1.2630
3.9579,47.3104,1.2496,1.2496
3.9579,47.3755,1.2630,1.2630
3.8928,47.4405,1.2630,1.2630
3.8278,47.5056,1.2496,1.2496
3.8278,47.5706,1.2630,1.2630
3.7627,47.6357,1.2513,1.2513
3.7627,47.7007,1.2513,1.2513
3.6977,47.7658,1.2630,1.2630
3.6326,47.8308,1.2496,1.2496
3.6326,47.8959,1.2630,1.2630
3.5676,47.9609,1.2630,1.2630
3.5025,48.0260,1.2496,1.2496
3.5025,48.0910,1.2630,1.2630
3.4375,48.1561,1.2513,1.2513
3.3724,48.2211,1.2274,1.2274
3.3724,48.2862,1.2630,1.2630
3.3074,48.3512,1.2496,1.2496
3.3074,48.4163,1.2513,1.2513
3.2423,48.4813,1.2630,1.2630
3.1773,48.5464,1.2496,1.2496
3.1773,48.6114,1.2630,1.2630
3.1122,48.6765,1.2630,1.2630
3.0472,48.7415,1.2496,1.2496
3.0472,48.8066,1.2630,1.2630
2.9821,48.8716,1.2513,1.2513
2.9821,48.9367,1.2513,1.2513
2.9171,49.0017,1.2630,1.2630
2.8520,49.0668,1.2496,1.2496
2.8520,49.1318,1.2630,1.2630
2.7870,49.1969,1.2630,1.2630
2.7219,49.2619,1.2496,1.2496
2.7219,49.3270,1.2630,1.2630
2.6569,49.3920,1.2513,1.2513
2.6569,49.4571,1.2513,1.2513
2.5918,49.5221,1.2630,1.2630
2.5268,49.5872,1.2496,1.2496
2.5268,49.6522,1.2630,1.2630
2.4617,49.7173,1.2630,1.2630
2.3967,49.7823,1.2496,1.2496
2.3967,49.8474,1.2630,1.2630
2.3316,49.9124,1.2513,1.2513
2.2666,49.9775,1.2274,1.2274
2.2666,50.0425,1.2630,1.2630
2.2015,50.1076,1.2496,1.2496
2.2015,50.1726,1.2513,1.2513
2.1365,50.2377,1.2630,1.2630
2.0714,50.3027,1.2496,1.2496
2.0714,50.3678,1.2630,1.2630
2.0064,50.4328,1.2630,1.2630
1.9413,50.4979,1.2496,1.2496
1.9413,50.5629,1.2630,1.2630
1.8763,50.6280,1.2513,1.2513
1.8763,50.6930,1.2513,1.2513
1.8112,50.7581,1.2630,1.2630
1.7462,50.8231,1.2496,1.2496
1.7462,50.8882,1.2630,1.2630
1.6811,50.9532,1.2630,1.2630
1.6161,51.0183,1.2496,1.2496
1.6161,51.0833,1.2630,1.2630
1.5510,51.1484,1.2513,1.2513
1.5510,51.2134,1.2513,1.2513
1.4860,51.2785,1.2630,1.2630
1.4209,51.3435,1.2496,1.2496
1.4209,51.4086,1.2630,1.2630
1.3559,51.4736,1.2630,1.2630
1.2908,51.5387,1.2496,1.2496
1.2908,51.6037,1.2630,1.2630
1.2258,51.6688,1.2513,1.2513
1.1607,51.7338,1.2274,1.2274
1.1607,51.7989,1.2630,1.2630
1.0957,51.8639,1.2496,1.2496
1.0957,51.9290,1.2513,1.2513
1.0306,51.9940,1.2630,1.2630
0.9656,52.0591,1.2496,1.2496
0.9656,52.1241,1.2630,1.2630
0.9005,52.1892,1.2630,1.2630
0.8355,52.2542,1.2496,1.2496
0.8355,52.3193,1.2630,1.2630
0.7704,52.3843,1.2513,1.2513
0.7704,52.4494,1.2513,1.2513
0.7054,52.5144,1.2630,1.2630
0.6403,52.5795,1.2496,1.2496
0.6403,52.6445,1.2630,1.2630
0.5753,52.7096,1.2630,1.2630
0.5102,52.7746,1.2496,1.2496
0.5102,52.8397,1.2630,1.2630
0.4452,52.9047,1.2513,1.2513
0.4452,52.9698,1.2513,1.2513
0.3801,53.0348,1.2630,1.2630
0.3151,53.0999,1.2496,1.2496
0.3151,53.1649,1.2630,1.2630
0.2500,53.2300,1.2630,1.2630
0.1850,53.2950,1.2496,1.2496
0.1850,53.3601,1.2630,1.2630
0.1199,53.4251,1.2513,1.2513
0.0549,53.4902,1.2274,1.2274
0.0549,53.5552,1.2630,1.2630
-0.0102,53.6203,1.2496,1.2496
-0.0102,53.6853,1.2513,1.2513
-0.0752,53.7504,1.2630,1.2630
-0.1403,53.8154,1.2496,1.2496
-0.1403,53.8805,1.2630,1.2630
-0.2053,53.9455,1.2630,1.2630
-0.2704,54.0106,1.2496,1.2496
-0.2704,54.0756,1.2630,1.2630
-0.3354,54.1407,1.2513,1.2513
-0.3354,54.2057,1.2513,1.2513
-0.4005,54.2708,1.2630,1.2630
-0.4655,54.3358,1.2496,1.2496
-0.4655,54.4009,1.2630,1.2630
-0.5306,54.4659,1.2630,1.2630
-0.5956,54.5310,1.2496,1.2496
-0.5956,54.5960,1.2630,1.2630
-0.6607,54.6611,1.2513,1.2513
-0.6607,54.7261,1.2513,1.2513
-0.7257,54.7912,1.2630,1.2630
-0.7908,54.8562,1.2496,1.2496
-0.7908,54.9213,1.2630,1.2630
-0.8558,54.9863,1.2630,1.2630
-0.9209,55.0514,1.2496,1.2496
-0.9209,55.1164,1.2630,1.2630
-0.9859,55.1815,1.2513,1.2513
-1.0510,55.2465,1.2274,1.2274
-1.0510,55.3116,1.2630,1.2630
-1.1160,55.3766,1.2496,1.2496
-1.1160,55.4417,1.2513,1.2513
-1.1811,55.5067,1.2630,1.2630
-1.2461,55.5718,1.2496,1.2496
-1.2461,55.6368,1.2630,1.2630
-1.3112,55.7019,1.2630,1.2630
-1.3762,55.7669,1.2496,1.2496
-1.3762,55.8320,1.2630,1.2630
-1.4413,55.8970,1.2513,1.2513
-1.4413,55.9621,1.2513,1.2513
-1.5063,56.0271,1.2630,1.2630
-1.5714,56.0922,1.2496,1.2496
-1.5714,56.1572,1.2630,1.2630
-1.6364,56.2223,1.2630,1.2630
-1.7015,56.2873,1.2496,1.2496
-1.7015,56.3524,1.2630,1.2630
-1.7665,56.4174,1.2513,1.2513
-1.7665,56.4825,1.2513,1.2513
-1.8316,56.5475,1.2630,1.2630
-1.8966,56.6126,1.2496,1.2496
-1.8966,56.6776,1.2630,1.2630
-1.9617,56.7427,1.2630,1.2630
-2.0267,56.8077,1.2496,1.2496
-2.0267,56.8728,1.2630,1.2630
-2.0918,56.9378,1.2513,1.2513
-2.1568,57.0029,1.2274,1.2274
-2.1568,57.0679,1.2630,1.2630
-2.2219,57.1330,1.2496,1.2496
-2.2219,57.1980,1.2513,1.2513
-2.2869,57.2631,1.2630,1.2630
-2.3520,57.3281,1.2496,1.2496
-2.3520,57.3932,1.2630,1.2630
-2.4170,57.4582,1.2630,1.2630
-2.4821,57.5233,1.2496,1.2496
-2.4821,57.5883,1.2630,1.2630
-2.5471,57.6534,1.2513,1.2513
-2.5471,57.7184,1.2513,1.2513
-2.6122,57.7835,1.2630,1.2630
-2.6772,57.8485,1.2496,1.2496
-2.6772,57.9136,1.2630,1.2630
-2.7423,57.9786,1.2630,1.2630
-2.8073,58.0437,1.2496,1.2496
-2.8073,58.1087,1.2630,1.2630
-2.8724,58.1738,1.2630,1.2630
-2.9374,58.2388,1.2496,1.2496
-2.9374,58.3039,1.2630,1.2630
-3.0025,58.3689,1.2513,1.2513
-3.0025,58.4340,1.2513,1.2513
-3.0675,58.4990,1.2630,1.2630
-3.1326,58.5641,1.2496,1.2496
-3.1326,58.6291,1.2630,1.2630
-3.1976,58.6942,1.2630,1.2630
-3.2627,58.7592,1.2496,1.2496
-3.2627,58.8243,1.2630,1.2630
-3.3277,58.8893,1.2630,1.2630
-3.3928,58.9544,1.2496,1.2496
-3.3928,59.0194,1.2630,1.2630
-3.4578,59.0845,1.2513,1.2513
-3.4578,59.1495,1.2513,1.2513
-3.5229,59.2146,1.2630,1.2630
-3.5879,59.2796,1.2496,1.2496
-3.5879,59.3447,1.2630,1.2630
-3.6530,59.4097,1.2630,1.2630
-3.7180,59.4748,1.2496,1.2496
-3.7180,59.5398,1.2630,1.2630
-3.7831,59.6049,1.2630,1.2630
-3.8481,59.6699,1.2496,1.2496
-3.8481,59.7350,1.2630,1.2630
-3.9132,59.8000,1.2513,1.2513
-3.9132,59.8651,1.2513,1.2513
-3.9782,59.9301,1.2630,1.2630
-4.0433,59.9952,1.2496,1.2496
-4.0433,60.0602,1.2630,1.2630
-4.1083,60.1253,1.2630,1.2630
-4.1734,60.1903,1.2496,1.2496
-4.1734,60.2554,1.2630,1.2630
-4.2384,60.3204,1.2630,1.2630
-4.3035,60.3855,1.2496,1.2496
-4.3035,60.4505,1.2630,1.2630
-4.3685,60.5156,1.2513,1.2513
-4.4336,60.5806,1.2274,1.2274
-4.4336,60.6457,1.2630,1.2630
-4.4986,60.7107,1.2496,1.2496
-4.4986,60.7758,1.2513,1.2513
-4.5637,60.8408,1.2630,1.2630
-4.6287,60.9059,1.2496,1.2496
-4.6287,60.9709,1.2630,1.2630
-4.6938,61.0360,1.2630,1.2630
-4.7588,61.1010,1.2496,1.2496
-4.7588,61.1661,1.2630,1.2630
-4.8239,61.2311,1.2630,1.2630
-4.8889,61.2962,1.2496,1.2496
-4.8889,61.3612,1.2630,1.2630
-4.9540,61.4263,1.2513,1.2513
-5.0190,61.4913,1.2274,1.2274
-5.0190,61.5564,1.2630,1.2630
-5.0841,61.6214,1.2496,1.2496
-5.0841,61.6865,1.2513,1.2513
-5.1491,61.7515,1.2630,1.2630
-5.2142,61.8166,1.2496,1.2496
-5.2142,61.8816,1.2630,1.2630
-5.2792,61.9467,1.2630,1.2630
-5.3443,62.0117,1.2496,1.2496
-5.3443,62.0768,1.2630,1.2630
-5.4093,62.1418,1.2630,1.2630
-5.4744,62.2069,1.2496,1.2496
-5.4744,62.2719,1.2630,1.2630
-5.5394,62.3370,1.2513,1.2513
-5.5394,62.4020,1.2513,1.2513
-5.6045,62.4671,1.2630,1.2630
-5.6695,62.5321,1.2496,1.2496
-5.6695,62.5972,1.2630,1.2630
-5.7346,62.6622,1.2630,1.2630
-5.7996,62.7273,1.2496,1.2496
-5.7996,62.7923,1.2630,1.2630
-5.8647,62.8574,1.2630,1.2630
-5.9297,62.9224,1.2496,1.2496
-5.9297,62.9875,1.2630,1.2630
-5.9948,63.0525,1.2513,1.2513
-6.0598,63.1176,1.2274,1.2274
-6.0598,63.1826,1.2630,1.2630
-6.1249,63.2477,1.2496,1.2496
-6.1249,63.3127,1.2513,1.2513
-6.1899,63.3778,1.2630,1.2630
-6.2550,63.4428,1.2496,1.2496
-6.2550,63.5079,1.2630,1.2630
-6.3200,63.5729,1.2630,1.2630
-6.3851,63.6380,1.2496,1.2496
-6.3851,63.7030,1.2630,1.2630
-6.4501,63.7681,1.2630,1.2630
-6.5152,63.8331,1.2496,1.2496
-6.5152,63.8982,1.2630,1.2630
-6.5802,63.9632,1.2513,1.2513
-6.6453,64.0283,1.2274,1.2274
-6.6453,64.0933,1.2630,1.2630
-6.7103,64.1584,1.2496,1.2496
-6.7103,64.2234,1.2513,1.2513
-6.7754,64.2885,1.2630,1.2630
-6.8404,64.3535,1.2496,1.2496
-6.8404,64.4186,1.2630,1.2630
-6.9055,64.4836,1.2630,1.2630
-6.9705,64.5487,1.2496,1.2496
-6.9705,64.6137,1.2630,1.2630
-7.0356,64.6788,1.2630,1.2630
-7.1006,64.7438,1.2496,1.2496
-7.1006,64.8089,1.2630,1.2630
-7.1657,64.8739,1.2513,1.2513
-7.2307,64.9390,1.2274,1.2274
-7.2307,65.0040,1.2630,1.2630
-7.2958,65.0691,1.2496,1.2496
-7.2958,65.1341,1.2513,1.2513
-7.3608,65.1992,1.2630,1.2630
-7.4259,65.2642,1.2496,1.2496
-7.4259,65.3293,1.2630,1.2630
-7.4909,65.3943,1.2630,1.2630
-7.5560,65.4594,1.2496,1.2496
-7.5560,65.5244,1.2630,1.2630
-7.6210,65.5895,1.2630,1.2630
-7.6861,65.6545,1.2496,1.2496
-7.6861,65.7196,1.2630,1.2630
-7.7511,65.7846,1.2513,1.2513
-7.7511,65.8497,1.2513,1.2513
-7.8162,65.9147,1.2630,1.2630
-7.8812,65.9798,1.2496,1.2496
-7.8812,66.0448,1.2630,1.2630
-7.9463,66.1099,1.2630,1.2630
-8.0113,66.1749,1.2496,1.2496
-8.0113,66.2400,1.2630,1.2630
-8.0764,66.3050,1.2630,1.2630
-8.1414,66.3701,1.2496,1.2496
-8.1414,66.4351,1.2630,1.2630
-8.2065,66.5002,1.2513,1.2513
-8.2715,66.5652,1.2274,1.2274
-8.2715,66.6303,1.2630,1.2630
-8.3366,66.6953,1.2496,1.2496
-8.3366,66.7604,1.2513,1.2513
-8.4016,66.8254,1.2630,1.2630
-8.4667,66.8905,1.2496,1.2496
-8.4667,66.9555,1.2630,1.2630
-8.5317,67.0206,1.2630,1.2630
-8.5968,67.0856,1.2496,1.2496
-8.5968,67.1507,1.2630,1.2630
-8.6618,67.2157,1.2630,1.2630
-8.7269,67.2808,1.2496,1.2496
-8.7269,67.3458,1.2630,1.2630
-8.7919,67.4109,1.2513,1.2513
-8.7919,67.4759,1.2513,1.2513
-8.8570,67.5410,1.2630,1.2630
-8.9220,67.6060,1.2496,1.2496
-8.9220,67.6711,1.2630,1.2630
-8.9871,67.7361,1.2630,1.2630
-9.0521,67.8012,1.2496,1.2496
-9.0521,67.8662,1.2630,1.2630
-9.1172,67.9313,1.2630,1.2630
-9.1822,67.9963,1.2496,1.2496
-9.1822,68.0614,1.2630,1.2630
-9.2473,68.1264,1.2630,1.2630
-9.2473,68.1915,1.2513,1.2513
-9.3123,68.2565,1.2813,1.2813
-9.3774,68.3216,1.2513,1.2513
-9.3774,68.3866,1.2630,1.2630
-9.4424,68.4517,1.2630,1.2630
-9.5075,68.5167,1.2496,1.2496
-9.5075,68.5818,1.2630,1.2630
-9.5725,68.6468,1.2630,1.2630
-9.6376,68.7119,1.2496,1.2496
-9.6376,68.7769,1.2630,1.2630
-9.7026,68.8420,1.2630,1.2630
-9.7026,68.9070,1.2513,1.2513
-9.7677,68.9721,1.2813,1.2813
-9.8327,69.0371,1.2513,1.2513
-9.8327,69.1022,1.2630,1.2630
-9.8978,69.1672,1.2630,1.2630
-9.9628,69.2323,1.2496,1.2496
-9.9628,69.2973,1.2630,1.2630
-10.0279,69.3624,1.2630,1.2630
-10.0929,69.4274,1.2496,1.2496
-10.0929,69.4925,1.2630,1.2630
-10.1580,69.5575,1.2630,1.2630
-10.2230,69.6226,1.2496,1.2496
-10.2230,69.6876,1.2630,1.2630
-10.2881,69.7527,1.2630,1.2630
-10.2881,69.8177,1.2513,1.2513
-10.3531,69.8828,1.2813,1.2813
-10.4182,69.9478,1.2513,1.2513
-10.4182,70.0129,1.2630,1.2630
-10.4832,70.0779,1.2630,1.2630
-10.5483,70.1430,1.2496,1.2496
-10.5483,70.2080,1.2630,1.2630
-10.6133,70.2731,1.2630,1.2630
-10.6784,70.3381,1.2496,1.2496
-10.6784,70.4032,1.2630,1.2630
-10.7434,70.4682,1.2513,1.2513
-10.7434,70.5333,1.2513,1.2513
-10.8085,70.5983,1.2630,1.2630
-10.8735,70.6634,1.2496,1.2496
-10.8735,70.7284,1.2630,1.2630
-10.9386,70.7935,1.2630,1.2630
-11.0036,70.8585,1.2496,1.2496
-11.0036,70.9236,1.2630,1.2630
-11.0687,70.9886,1.2630,1.2630
-11.1337,71.0537,1.2496,1.2496
-11.1337,71.1187,1.2630,1.2630
-11.1988,71.1838,1.2513,1.2513
-11.1988,71.2488,1.2513,1.2513
-11.2638,71.3139,1.2630,1.2630
-11.3289,71.3789,1.2496,1.2496
-11.3289,71.4440,1.2630,1.2630
-11.3939,71.5090,1.2630,1.2630
-11.4590,71.5741,1.2496,1.2496
-11.4590,71.6391,1.2630,1.2630
-11.5240,71.7042,1.2630,1.2630
-11.5891,71.7692,1.2496,1.2496
-11.5891,71.8343,1.2630,1.2630
-11.6541,71.8993,1.2513,1.2513
-11.6541,71.9644,1.2513,1.2513
-11.7192,72.0294,1.2630,1.2630
-11.7842,72.0945,1.2496,1.2496
-11.7842,72.1595,1.2630,1.2630
-11.8493,72.2246,1.2630,1.2630
-11.9143,72.2896,1.2496,1.2496
-11.9143,72.3547,1.2630,1.2630
-11.9794,72.4197,1.2630,1.2630
-12.0444,72.4848,1.2496,1.2496
-12.0444,72.5498,1.2630,1.2630
-12.1095,72.6149,1.2513,1.2513
-12.1095,72.6799,1.2513,1.2513
-12.1745,72.7450,1.2630,1.2630
-12.2396,72.8100,1.2496,1.2496
-12.2396,72.8751,1.2630,1.2630
-12.3046,72.9401,1.2630,1.2630
-12.3697,73.0052,1.2496,1.2496
-12.3697,73.0702,1.2630,1.2630
-12.4347,73.1353,1.2630,1.2630
-12.4998,73.2003,1.2496,1.2496
-12.4998,73.2654,1.2630,1.2630
-12.5648,73.3304,1.2513,1.2513
-12.6299,73.3955,1.2274,1.2274
-12.6299,73.4605,1.2630,1.2630
-12.6949,73.5256,1.2496,1.2496
-12.6949,73.5906,1.2496,1.2496
-12.7600,73.6557,1.2630,1.2630
-12.8250,73.7207,1.2496,1.2496
-12.8250,73.7858,1.2513,1.2513
-12.8901,73.8508,1.2630,1.2630
-12.9551,73.9159,1.2496,1.2496
-12.9551,73.9809,1.2496,1.2496
-13.0202,74.0460,1.2630,1.2630
-13.0852,74.1110,1.2496,1.2496
-13.0852,74.1761,1.2496,1.2496
-13.1503,74.2411,1.2630,1.2630
-13.2153,74.3062,1.2496,1.2496
-13.2153,74.3712,1.2496,1.2496
-13.2804,74.4363,1.2630,1.2630
-13.3454,74.5013,1.2630,1.2630
-13.4105,74.5664,1.2496,1.2496
-13.4105,74.6314,1.2630,1.2630
-13.4755,74.6965,1.2630,1.2630
-13.5406,74.7615,1.2496,1.2496
-13.5406,74.8266,1.2496,1.2496
-13.6056,74.8916,1.2630,1.2630
-13.6707,74.9567,1.2630,1.2630
-13.7357,75.0217,1.2496,1.2496
-13.7357,75.0868,1.2630,1.2630
-13.8008,75.1518,1.2630,1.2630
-13.8658,75.2169,1.2496,1.2496
-13.8658,75.2819,1.2428,1.2428
-13.9309,75.3470,1.2496,1.2496
-13.9959,75.4120,1.2630,1.2630
-14.0610,75.4771,1.2630,1.2630
-14.1260,75.5421,1.2496,1.2496
-14.1260,75.6072,1.2496,1.2496
-14.1911,75.6722,1.2630,1.2630
-14.2561,75.7373,1.2830,1.2830
-14.3212,75.8023,1.2830,1.2830
-14.3862,75.8674,1.2630,1.2630
-14.4513,75.9324,1.2496,1.2496
-14.4513,75.9975,1.2428,1.2428
-14.5163,76.0625,1.2428,1.2428
-14.5814,76.1276,1.2428,1.2428
-14.6464,76.1926,1.2428,1.2428
-14.7115,76.1926,1.2496,1.2496
-14.7765,76.2577,1.2630,1.2630
-14.8416,76.3227,1.2830,1.2830
-14.9066,76.3878,1.2879,1.2879
-14.9717,76.4528,1.2879,1.2879
-15.0367,76.5179,1.2879,1.2879
-15.1018,76.5829,1.2830,1.2830
-15.1668,76.6480,1.2630,1.2630
-15.2319,76.7130,1.2496,1.2496
-15.2969,76.7781,1.2428,1.2428
-15.3620,76.7781,1.2496,1.2496
-15.4270,76.8431,1.2630,1.2630
-15.4921,76.9082,1.2830,1.2830
-15.5571,76.9732,1.2879,1.2879
-15.6222,77.0383,1.2830,1.2830
-15.6872,77.1033,1.2630,1.2630
-15.7523,77.1684,1.2496,1.2496
-15.8173,77.2334,1.2428,1.2428
-15.8824,77.2334,1.2496,1.2496
-15.9474,77.2985,1.2630,1.2630
-16.0125,77.3635,1.2830,1.2830
-16.0775,77.4286,1.2630,1.2630
-16.1426,77.4936,1.2496,1.2496
-16.2076,77.5587,1.2428,1.2428
-16.2727,77.5587,1.2496,1.2496
-16.3377,77.6237,1.2630,1.2630
-16.4028,77.6888,1.2630,1.2630
-16.4678,77.7538,1.2496,1.2496
-16.5329,77.7538,1.2496,1.2496
-16.5979,77.8189,1.2630,1.2630
-16.6630,77.8839,1.2496,1.2496
-16.7280,77.8839,1.2496,1.2496
-16.7931,77.9490,1.2630,1.2630
-16.8581,78.0140,1.2630,1.2630
-16.9232,78.0140,1.2496,1.2496
-16.9882,78.0791,1.2630,1.2630
-17.0533,78.1441,1.2513,1.2513
-17.1183,78.1441,1.2513,1.2513
-17.1834,78.2092,1.2630,1.2630
-17.2484,78.2092,1.2513,1.2513
-17.3135,78.2742,1.2813,1.2813
-17.3785,78.2742,1.2513,1.2513
-17.4436,78.3393,1.2813,1.2813
-17.5086,78.4043,1.2513,1.2513
-17.5737,78.4043,1.2630,1.2630
-17.6387,78.4043,1.2274,1.2274
-17.7038,78.4694,1.2513,1.2513
-17.7688,78.4694,1.2222,1.2222
-17.8339,78.5344,1.2563,1.2563
-17.8989,78.5344,1.2342,1.2342
-17.9640,78.5995,1.2780,1.2780
-18.0290,78.5995,1.2513,1.2513
-18.0941,78.6645,1.2780,1.2780
-18.1591,78.6645,1.2513,1.2513
-18.2242,78.6645,1.2222,1.2222
-18.2892,78.7296,1.2563,1.2563
-18.3543,78.7296,1.2342,1.2342
-18.4193,78.7946,1.2563,1.2563
-18.4844,78.7946,1.2563,1.2563
-18.5494,78.7946,1.2342,1.2342
-18.6145,78.8597,1.2780,1.2780
-18.6795,78.8597,1.2563,1.2563
-18.7446,78.8597,1.2342,1.2342
-18.8096,78.8597,1.2152,1.2152
